match_id,match_date,year,round,venue,crowd,home_team,away_team,home_score,away_score,margin_home,is_final,target_result,target_margin,decade,venue_state,away_team_state,away_is_interstate,team_home,form_win_rate_last5_home,form_avg_score_last5_home,form_avg_margin_last5_home,win_streak_home,days_rest_home,ladder_pos_before_home,h2h_win_rate_prior_home,is_interstate_home,team_away,form_win_rate_last5_away,form_avg_score_last5_away,form_avg_margin_last5_away,win_streak_away,days_rest_away,ladder_pos_before_away,h2h_win_rate_prior_away,is_interstate_away
Carlton Blues_Western Bulldogs_1987-04-11_3,1987-04-11,1987,3,Western Oval,14492.0,Western Bulldogs,Carlton Blues,40,127,-87,False,AWAY_WIN,-87,1980,VIC,VIC,0,Western Bulldogs,0.2,79.2,-51.8,-4.0,6.0,11.0,0.625,0,Carlton Blues,0.6,103.6,-7.2,1.0,7.0,5.0,0.4117647058823529,0
Essendon Bombers_Richmond Tigers_1987-04-11_3,1987-04-11,1987,3,Melbourne Cricket Ground,27528.0,Richmond Tigers,Essendon Bombers,130,84,46,False,HOME_WIN,46,1980,VIC,VIC,0,Richmond Tigers,0.0,93.4,-51.4,-9.0,7.0,11.0,0.17647058823529413,0,Essendon Bombers,0.4,87.4,1.2,2.0,7.0,1.0,0.875,0
Sydney Swans_West Coast Eagles_1987-04-12_3,1987-04-12,1987,3,Domain Stadium,35719.0,West Coast Eagles,Sydney Swans,97,124,-27,False,AWAY_WIN,-27,1980,WA,NSW,1,West Coast Eagles,0.5,123.5,4.5,-1.0,8.0,5.0,0.0,0,Sydney Swans,0.4,121.6,33.6,2.0,7.0,1.0,,1
Carlton Blues_West Coast Eagles_1987-04-18_4,1987-04-18,1987,4,Princes Park,20750.0,Carlton Blues,West Coast Eagles,191,104,87,False,HOME_WIN,87,1980,VIC,WA,1,Carlton Blues,0.6,105.0,7.0,2.0,7.0,3.0,1.0,0,West Coast Eagles,0.3333333333333333,114.66666666666667,-6.0,-2.0,6.0,8.0,,1
Geelong Cats_North Melbourne Kangaroos_1987-04-18_4,1987-04-18,1987,4,GMHBA Stadium,18628.0,Geelong Cats,North Melbourne Kangaroos,127,136,-9,False,AWAY_WIN,-9,1980,VIC,VIC,0,Geelong Cats,0.6,117.4,-17.4,1.0,7.0,3.0,0.375,0,North Melbourne Kangaroos,0.4,89.8,-27.4,-1.0,8.0,8.0,0.6470588235294118,0
Melbourne Demons_St Kilda Saints_1987-04-18_4,1987-04-18,1987,4,Melbourne Cricket Ground,25465.0,Melbourne Demons,St Kilda Saints,139,92,47,False,HOME_WIN,47,1980,VIC,VIC,0,Melbourne Demons,0.4,103.2,-5.8,-2.0,7.0,8.0,0.8823529411764706,0,St Kilda Saints,0.2,106.6,-15.2,1.0,7.0,8.0,0.125,0
Brisbane Bears_Fitzroy Lions_1987-04-19_4,1987-04-19,1987,4,People First Stadium,17795.0,Brisbane Bears,Fitzroy Lions,114,129,-15,False,AWAY_WIN,-15,1980,QLD,VIC,1,Brisbane Bears,0.6666666666666666,123.33333333333333,0.6666666666666666,-1.0,8.0,3.0,,0,Fitzroy Lions,0.6,105.0,5.6,2.0,9.0,3.0,1.0,1
Collingwood Magpies_Richmond Tigers_1987-04-20_4,1987-04-20,1987,4,Waverley Park,36749.0,Collingwood Magpies,Richmond Tigers,110,100,10,False,HOME_WIN,10,1980,VIC,VIC,0,Collingwood Magpies,0.4,106.0,-4.4,-3.0,9.0,13.0,0.7647058823529411,0,Richmond Tigers,0.2,100.2,-32.6,1.0,9.0,8.0,0.25,0
Essendon Bombers_Sydney Swans_1987-04-20_4,1987-04-20,1987,4,Windy Hill,24207.0,Essendon Bombers,Sydney Swans,113,66,47,False,HOME_WIN,47,1980,VIC,NSW,1,Essendon Bombers,0.4,92.0,-1.0,-1.0,9.0,3.0,0.5,0,Sydney Swans,0.6,133.8,41.0,3.0,8.0,1.0,0.47058823529411764,1
Hawthorn Hawks_Western Bulldogs_1987-04-20_4,1987-04-20,1987,4,Western Oval,10425.0,Western Bulldogs,Hawthorn Hawks,96,55,41,False,HOME_WIN,41,1980,VIC,VIC,0,Western Bulldogs,0.0,61.6,-80.6,-5.0,9.0,13.0,0.3333333333333333,0,Hawthorn Hawks,1.0,133.8,56.4,5.0,9.0,1.0,0.7,0
North Melbourne Kangaroos_St Kilda Saints_1987-04-24_5,1987-04-24,1987,5,Melbourne Cricket Ground,16078.0,North Melbourne Kangaroos,St Kilda Saints,127,110,17,False,HOME_WIN,17,1980,VIC,VIC,0,North Melbourne Kangaroos,0.6,97.6,-8.6,1.0,6.0,6.0,0.8823529411764706,0,St Kilda Saints,0.2,102.8,-18.8,-1.0,6.0,10.0,0.125,0
Collingwood Magpies_Western Bulldogs_1987-04-25_5,1987-04-25,1987,5,Victoria Park,22059.0,Collingwood Magpies,Western Bulldogs,89,85,4,False,HOME_WIN,4,1980,VIC,VIC,0,Collingwood Magpies,0.4,96.8,-22.6,1.0,5.0,10.0,0.5,0,Western Bulldogs,0.2,66.4,-56.6,1.0,5.0,10.0,0.47058823529411764,0
Carlton Blues_Essendon Bombers_1987-04-25_5,1987-04-25,1987,5,Waverley Park,56124.0,Carlton Blues,Essendon Bombers,116,62,54,False,HOME_WIN,54,1980,VIC,VIC,0,Carlton Blues,0.6,120.8,18.8,3.0,7.0,1.0,0.2631578947368421,0,Essendon Bombers,0.6,98.8,12.8,1.0,5.0,1.0,0.7777777777777778,0
Fitzroy Lions_Geelong Cats_1987-04-25_5,1987-04-25,1987,5,GMHBA Stadium,18236.0,Geelong Cats,Fitzroy Lions,184,109,75,False,HOME_WIN,75,1980,VIC,VIC,0,Geelong Cats,0.6,124.8,7.8,-1.0,7.0,6.0,0.29411764705882354,0,Fitzroy Lions,0.6,112.0,7.6,3.0,6.0,1.0,0.75,0
Hawthorn Hawks_West Coast Eagles_1987-04-25_5,1987-04-25,1987,5,Princes Park,10588.0,Hawthorn Hawks,West Coast Eagles,92,104,-12,False,AWAY_WIN,-12,1980,VIC,WA,1,Hawthorn Hawks,0.8,122.8,37.0,-1.0,5.0,1.0,,0,West Coast Eagles,0.25,112.0,-26.25,-3.0,7.0,10.0,1.0,1
Richmond Tigers_Sydney Swans_1987-04-25_5,1987-04-25,1987,5,Melbourne Cricket Ground,22154.0,Richmond Tigers,Sydney Swans,126,146,-20,False,AWAY_WIN,-20,1980,VIC,NSW,1,Richmond Tigers,0.2,109.2,-14.4,-1.0,5.0,10.0,0.5882352941176471,0,Sydney Swans,0.6,126.2,34.8,-1.0,5.0,1.0,0.375,1
Brisbane Bears_Melbourne Demons_1987-04-26_5,1987-04-26,1987,5,People First Stadium,7451.0,Brisbane Bears,Melbourne Demons,86,81,5,False,HOME_WIN,5,1980,QLD,VIC,1,Brisbane Bears,0.5,121.0,-3.25,-2.0,7.0,6.0,1.0,0,Melbourne Demons,0.4,94.6,-13.4,1.0,8.0,6.0,,1
Carlton Blues_Sydney Swans_1987-05-01_6,1987-05-01,1987,6,Sydney Cricket Ground,33659.0,Sydney Swans,Carlton Blues,94,87,7,False,HOME_WIN,7,1980,NSW,VIC,1,Sydney Swans,0.8,137.6,39.8,1.0,6.0,1.0,0.1111111111111111,0,Carlton Blues,0.8,130.4,38.0,4.0,6.0,1.0,0.8421052631578947,1
St Kilda Saints_Western Bulldogs_1987-05-02_6,1987-05-02,1987,6,Waverley Park,12834.0,Western Bulldogs,St Kilda Saints,78,34,44,False,HOME_WIN,44,1980,VIC,VIC,0,Western Bulldogs,0.2,72.4,-43.4,-1.0,7.0,12.0,0.7647058823529411,0,St Kilda Saints,0.2,110.2,-11.8,-2.0,8.0,12.0,0.25,0
Brisbane Bears_Collingwood Magpies_1987-05-02_6,1987-05-02,1987,6,Victoria Park,16712.0,Collingwood Magpies,Brisbane Bears,105,58,47,False,HOME_WIN,47,1980,VIC,QLD,1,Collingwood Magpies,0.4,89.6,-32.2,2.0,7.0,9.0,1.0,0,Brisbane Bears,0.6,114.0,-1.6,1.0,6.0,3.0,,1
Melbourne Demons_Richmond Tigers_1987-05-02_6,1987-05-02,1987,6,Melbourne Cricket Ground,18482.0,Melbourne Demons,Richmond Tigers,110,69,41,False,HOME_WIN,41,1980,VIC,VIC,0,Melbourne Demons,0.4,100.2,2.8,-1.0,6.0,9.0,0.5,0,Richmond Tigers,0.2,113.6,-12.0,-2.0,7.0,12.0,0.47058823529411764,0
Essendon Bombers_Geelong Cats_1987-05-02_6,1987-05-02,1987,6,Windy Hill,16042.0,Essendon Bombers,Geelong Cats,96,96,0,False,DRAW,0,1980,VIC,VIC,0,Essendon Bombers,0.6,99.8,2.2,-1.0,7.0,3.0,1.0,0,Geelong Cats,0.6,134.4,16.4,1.0,7.0,3.0,0.0,0
North Melbourne Kangaroos_West Coast Eagles_1987-05-03_6,1987-05-03,1987,6,Domain Stadium,28543.0,West Coast Eagles,North Melbourne Kangaroos,162,88,74,False,HOME_WIN,74,1980,WA,VIC,1,West Coast Eagles,0.4,110.4,-18.6,1.0,8.0,9.0,1.0,0,North Melbourne Kangaroos,0.6,102.8,-9.6,2.0,9.0,3.0,,1
Fitzroy Lions_Hawthorn Hawks_1987-05-03_6,1987-05-03,1987,6,Melbourne Cricket Ground,18694.0,Fitzroy Lions,Hawthorn Hawks,104,113,-9,False,AWAY_WIN,-9,1980,VIC,VIC,0,Fitzroy Lions,0.6,123.0,3.8,-1.0,8.0,3.0,0.2857142857142857,0,Hawthorn Hawks,0.6,119.2,26.2,-2.0,8.0,3.0,0.7,0
Brisbane Bears_West Coast Eagles_1987-05-08_7,1987-05-08,1987,7,WACA,25799.0,West Coast Eagles,Brisbane Bears,81,62,19,False,HOME_WIN,19,1980,WA,QLD,1,West Coast Eagles,0.4,116.2,-6.6,2.0,5.0,6.0,,0,Brisbane Bears,0.4,98.2,-17.6,-1.0,6.0,6.0,0.0,1
Richmond Tigers_St Kilda Saints_1987-05-09_7,1987-05-09,1987,7,People First Stadium,14909.0,St Kilda Saints,Richmond Tigers,137,114,23,False,HOME_WIN,23,1980,QLD,VIC,1,St Kilda Saints,0.2,96.8,-20.4,-3.0,7.0,13.0,0.5294117647058824,1,Richmond Tigers,0.2,103.6,-17.4,-3.0,7.0,13.0,0.5,1
Collingwood Magpies_Melbourne Demons_1987-05-09_7,1987-05-09,1987,7,Melbourne Cricket Ground,49215.0,Melbourne Demons,Collingwood Magpies,126,80,46,False,HOME_WIN,46,1980,VIC,VIC,0,Melbourne Demons,0.4,96.6,3.2,1.0,7.0,6.0,0.125,0,Collingwood Magpies,0.6,95.8,-4.6,3.0,7.0,6.0,0.8235294117647058,0
Essendon Bombers_Fitzroy Lions_1987-05-09_7,1987-05-09,1987,7,Princes Park,14103.0,Fitzroy Lions,Essendon Bombers,159,134,25,False,HOME_WIN,25,1980,VIC,VIC,0,Fitzroy Lions,0.6,126.0,9.8,-2.0,6.0,6.0,0.5,0,Essendon Bombers,0.4,94.8,-9.6,-2.0,7.0,4.0,0.47619047619047616,0
Carlton Blues_Geelong Cats_1987-05-09_7,1987-05-09,1987,7,Waverley Park,31000.0,Carlton Blues,Geelong Cats,150,94,56,False,HOME_WIN,56,1980,VIC,VIC,0,Carlton Blues,0.8,127.0,45.6,-1.0,8.0,2.0,0.6470588235294118,0,Geelong Cats,0.4,133.2,16.2,-1.0,7.0,4.0,0.375,0
North Melbourne Kangaroos_Western Bulldogs_1987-05-09_7,1987-05-09,1987,7,Western Oval,13395.0,Western Bulldogs,North Melbourne Kangaroos,88,122,-34,False,AWAY_WIN,-34,1980,VIC,VIC,0,Western Bulldogs,0.4,75.6,-22.8,1.0,7.0,12.0,0.631578947368421,0,North Melbourne Kangaroos,0.6,99.6,-17.8,-1.0,6.0,6.0,0.3333333333333333,0
Hawthorn Hawks_Sydney Swans_1987-05-10_7,1987-05-10,1987,7,Sydney Cricket Ground,22273.0,Sydney Swans,Hawthorn Hawks,122,114,8,False,HOME_WIN,8,1980,NSW,VIC,1,Sydney Swans,0.8,123.4,23.0,2.0,9.0,1.0,0.058823529411764705,0,Hawthorn Hawks,0.6,112.0,19.0,1.0,7.0,2.0,1.0,1
Fitzroy Lions_Sydney Swans_1987-05-15_8,1987-05-15,1987,8,Sydney Cricket Ground,24358.0,Sydney Swans,Fitzroy Lions,87,116,-29,False,AWAY_WIN,-29,1980,NSW,VIC,1,Sydney Swans,0.8,110.4,3.0,3.0,5.0,1.0,0.4444444444444444,0,Fitzroy Lions,0.6,126.0,6.0,1.0,6.0,3.0,0.5789473684210527,1
Collingwood Magpies_Essendon Bombers_1987-05-16_8,1987-05-16,1987,8,Waverley Park,28085.0,Collingwood Magpies,Essendon Bombers,68,94,-26,False,AWAY_WIN,-26,1980,VIC,VIC,0,Collingwood Magpies,0.6,90.4,-12.4,-1.0,7.0,10.0,0.21052631578947367,0,Essendon Bombers,0.2,97.8,-15.6,-3.0,7.0,8.0,0.7777777777777778,0
St Kilda Saints_West Coast Eagles_1987-05-16_8,1987-05-16,1987,8,People First Stadium,11537.0,St Kilda Saints,West Coast Eagles,97,49,48,False,HOME_WIN,48,1980,QLD,WA,1,St Kilda Saints,0.4,101.2,-7.0,1.0,7.0,12.0,,1,West Coast Eagles,0.6,109.6,-1.8,3.0,8.0,3.0,0.0,1
Geelong Cats_Hawthorn Hawks_1987-05-16_8,1987-05-16,1987,8,Princes Park,9382.0,Hawthorn Hawks,Geelong Cats,112,65,47,False,HOME_WIN,47,1980,VIC,VIC,0,Hawthorn Hawks,0.4,103.8,5.0,-1.0,6.0,3.0,0.6470588235294118,0,Geelong Cats,0.4,125.8,8.8,-2.0,7.0,8.0,0.375,0
Melbourne Demons_Western Bulldogs_1987-05-16_8,1987-05-16,1987,8,Melbourne Cricket Ground,16325.0,Melbourne Demons,Western Bulldogs,81,105,-24,False,AWAY_WIN,-24,1980,VIC,VIC,0,Melbourne Demons,0.6,110.0,19.0,2.0,7.0,3.0,0.47058823529411764,0,Western Bulldogs,0.4,77.4,-8.0,-1.0,7.0,12.0,0.5,0
Carlton Blues_North Melbourne Kangaroos_1987-05-17_8,1987-05-17,1987,8,Melbourne Cricket Ground,26684.0,North Melbourne Kangaroos,Carlton Blues,71,105,-34,False,AWAY_WIN,-34,1980,VIC,VIC,0,North Melbourne Kangaroos,0.6,105.6,-17.6,1.0,8.0,3.0,0.3333333333333333,0,Carlton Blues,0.8,134.2,55.4,1.0,8.0,2.0,0.6842105263157895,0
Brisbane Bears_Richmond Tigers_1987-05-17_8,1987-05-17,1987,8,People First Stadium,7943.0,Brisbane Bears,Richmond Tigers,144,109,35,False,HOME_WIN,35,1980,QLD,VIC,1,Brisbane Bears,0.2,80.6,-25.2,-2.0,9.0,10.0,,0,Richmond Tigers,0.2,107.8,-9.6,-4.0,8.0,14.0,0.0,1
North Melbourne Kangaroos_Richmond Tigers_1987-05-22_9,1987-05-22,1987,9,Melbourne Cricket Ground,14220.0,Richmond Tigers,North Melbourne Kangaroos,94,128,-34,False,AWAY_WIN,-34,1980,VIC,VIC,0,Richmond Tigers,0.0,103.6,-25.8,-5.0,5.0,14.0,0.5,0,North Melbourne Kangaroos,0.6,108.8,-9.6,-1.0,5.0,6.0,0.5294117647058824,0
Collingwood Magpies_St Kilda Saints_1987-05-23_9,1987-05-23,1987,9,Victoria Park,20076.0,Collingwood Magpies,St Kilda Saints,105,99,6,False,HOME_WIN,6,1980,VIC,VIC,0,Collingwood Magpies,0.6,90.4,-2.2,-2.0,7.0,11.0,1.0,0,St Kilda Saints,0.4,94.0,-7.4,2.0,7.0,11.0,0.0,0
Essendon Bombers_Hawthorn Hawks_1987-05-23_9,1987-05-23,1987,9,Waverley Park,32634.0,Hawthorn Hawks,Essendon Bombers,165,51,114,False,HOME_WIN,114,1980,VIC,VIC,0,Hawthorn Hawks,0.4,97.2,-1.0,1.0,7.0,3.0,0.46153846153846156,0,Essendon Bombers,0.4,99.8,-1.2,1.0,7.0,5.0,0.5185185185185185,0
Brisbane Bears_Western Bulldogs_1987-05-23_9,1987-05-23,1987,9,Western Oval,10873.0,Western Bulldogs,Brisbane Bears,103,71,32,False,HOME_WIN,32,1980,VIC,QLD,1,Western Bulldogs,0.6,90.4,14.2,1.0,7.0,11.0,1.0,0,Brisbane Bears,0.4,92.8,-8.2,1.0,6.0,6.0,,1
Carlton Blues_Fitzroy Lions_1987-05-23_9,1987-05-23,1987,9,Princes Park,26965.0,Carlton Blues,Fitzroy Lions,92,70,22,False,HOME_WIN,22,1980,VIC,VIC,0,Carlton Blues,0.8,129.8,44.8,2.0,6.0,1.0,0.625,0,Fitzroy Lions,0.6,123.4,-3.0,2.0,8.0,3.0,0.35294117647058826,0
Melbourne Demons_West Coast Eagles_1987-05-24_9,1987-05-24,1987,9,Domain Stadium,23366.0,West Coast Eagles,Melbourne Demons,135,119,16,False,HOME_WIN,16,1980,WA,VIC,1,West Coast Eagles,0.6,100.0,-6.0,-1.0,8.0,6.0,,0,Melbourne Demons,0.6,107.4,21.0,-1.0,8.0,6.0,0.0,1
Geelong Cats_Sydney Swans_1987-05-24_9,1987-05-24,1987,9,GMHBA Stadium,24817.0,Geelong Cats,Sydney Swans,104,79,25,False,HOME_WIN,25,1980,VIC,NSW,1,Geelong Cats,0.2,113.2,-7.4,-3.0,8.0,10.0,0.5294117647058824,0,Sydney Swans,0.6,103.0,-8.2,-1.0,9.0,1.0,0.5,1
Geelong Cats_Richmond Tigers_1987-05-30_10,1987-05-30,1987,10,Melbourne Cricket Ground,16854.0,Richmond Tigers,Geelong Cats,97,118,-21,False,AWAY_WIN,-21,1980,VIC,VIC,0,Richmond Tigers,0.0,102.4,-30.6,-6.0,8.0,14.0,0.25,0,Geelong Cats,0.4,108.6,-0.6,1.0,6.0,7.0,0.7647058823529411,0
Hawthorn Hawks_St Kilda Saints_1987-05-30_10,1987-05-30,1987,10,Waverley Park,15535.0,Hawthorn Hawks,St Kilda Saints,154,98,56,False,HOME_WIN,56,1980,VIC,VIC,0,Hawthorn Hawks,0.6,119.2,30.0,2.0,7.0,2.0,1.0,0,St Kilda Saints,0.4,95.4,0.8,-1.0,7.0,13.0,0.0,0
Essendon Bombers_Melbourne Demons_1987-05-30_10,1987-05-30,1987,10,Windy Hill,13796.0,Essendon Bombers,Melbourne Demons,80,102,-22,False,AWAY_WIN,-22,1980,VIC,VIC,0,Essendon Bombers,0.2,87.4,-33.4,-1.0,7.0,7.0,1.0,0,Melbourne Demons,0.4,103.4,8.4,-2.0,6.0,9.0,0.058823529411764705,0
Fitzroy Lions_Western Bulldogs_1987-05-30_10,1987-05-30,1987,10,Western Oval,12722.0,Western Bulldogs,Fitzroy Lions,79,46,33,False,HOME_WIN,33,1980,VIC,VIC,0,Western Bulldogs,0.6,91.8,12.4,2.0,7.0,9.0,0.625,0,Fitzroy Lions,0.4,111.6,-10.4,-1.0,7.0,4.0,0.35294117647058826,0
Brisbane Bears_Carlton Blues_1987-05-30_10,1987-05-30,1987,10,Princes Park,13541.0,Carlton Blues,Brisbane Bears,184,81,103,False,HOME_WIN,103,1980,VIC,QLD,1,Carlton Blues,0.8,110.0,31.8,3.0,7.0,1.0,,0,Brisbane Bears,0.4,84.2,-11.6,-1.0,7.0,9.0,0.0,1
North Melbourne Kangaroos_Sydney Swans_1987-05-31_10,1987-05-31,1987,10,Sydney Cricket Ground,20084.0,Sydney Swans,North Melbourne Kangaroos,136,145,-9,False,AWAY_WIN,-9,1980,NSW,VIC,1,Sydney Swans,0.6,105.6,-3.8,-2.0,7.0,2.0,0.23529411764705882,0,North Melbourne Kangaroos,0.6,107.2,-4.6,1.0,9.0,4.0,0.75,1
Collingwood Magpies_West Coast Eagles_1987-06-01_10,1987-06-01,1987,10,Domain Stadium,38274.0,West Coast Eagles,Collingwood Magpies,137,80,57,False,HOME_WIN,57,1980,WA,VIC,1,West Coast Eagles,0.8,106.2,14.6,1.0,8.0,4.0,1.0,0,Collingwood Magpies,0.6,89.4,-3.0,1.0,9.0,9.0,,1
Hawthorn Hawks_North Melbourne Kangaroos_1987-06-06_11,1987-06-06,1987,11,Waverley Park,23606.0,North Melbourne Kangaroos,Hawthorn Hawks,91,113,-22,False,AWAY_WIN,-22,1980,VIC,VIC,0,North Melbourne Kangaroos,0.6,110.8,-6.2,2.0,6.0,3.0,0.2222222222222222,0,Hawthorn Hawks,0.8,131.6,43.6,3.0,7.0,2.0,0.6842105263157895,0
Essendon Bombers_St Kilda Saints_1987-06-06_11,1987-06-06,1987,11,People First Stadium,23725.0,St Kilda Saints,Essendon Bombers,106,121,-15,False,AWAY_WIN,-15,1980,QLD,VIC,1,St Kilda Saints,0.4,93.0,-7.0,-2.0,7.0,13.0,0.0,1,Essendon Bombers,0.2,91.0,-27.0,-2.0,7.0,10.0,1.0,1
West Coast Eagles_Western Bulldogs_1987-06-06_11,1987-06-06,1987,11,Western Oval,15089.0,Western Bulldogs,West Coast Eagles,121,99,22,False,HOME_WIN,22,1980,VIC,WA,1,Western Bulldogs,0.8,90.6,19.8,3.0,7.0,7.0,1.0,0,West Coast Eagles,0.8,112.8,23.6,2.0,5.0,3.0,,1
Brisbane Bears_Sydney Swans_1987-06-07_11,1987-06-07,1987,11,People First Stadium,12036.0,Brisbane Bears,Sydney Swans,64,137,-73,False,AWAY_WIN,-73,1980,QLD,NSW,1,Brisbane Bears,0.2,83.2,-33.2,-2.0,8.0,11.0,,0,Sydney Swans,0.4,103.6,-9.6,-3.0,7.0,3.0,1.0,1
Collingwood Magpies_Geelong Cats_1987-06-08_11,1987-06-08,1987,11,Waverley Park,33150.0,Geelong Cats,Collingwood Magpies,115,110,5,False,HOME_WIN,5,1980,VIC,VIC,0,Geelong Cats,0.4,95.4,-11.4,2.0,9.0,6.0,0.4117647058823529,0,Collingwood Magpies,0.4,87.6,-15.2,-1.0,7.0,11.0,0.625,0
Fitzroy Lions_Richmond Tigers_1987-06-08_11,1987-06-08,1987,11,Princes Park,12152.0,Fitzroy Lions,Richmond Tigers,123,149,-26,False,AWAY_WIN,-26,1980,VIC,VIC,0,Fitzroy Lions,0.4,99.0,-2.0,-2.0,9.0,7.0,0.47058823529411764,0,Richmond Tigers,0.0,96.6,-30.8,-7.0,9.0,14.0,0.5,0
Carlton Blues_Melbourne Demons_1987-06-08_11,1987-06-08,1987,11,Melbourne Cricket Ground,49812.0,Melbourne Demons,Carlton Blues,90,135,-45,False,AWAY_WIN,-45,1980,VIC,VIC,0,Melbourne Demons,0.6,107.6,13.8,1.0,9.0,7.0,0.25,0,Carlton Blues,0.8,123.6,41.6,4.0,9.0,1.0,0.7647058823529411,0
Essendon Bombers_North Melbourne Kangaroos_1987-06-12_12,1987-06-12,1987,12,Melbourne Cricket Ground,23944.0,North Melbourne Kangaroos,Essendon Bombers,100,64,36,False,HOME_WIN,36,1980,VIC,VIC,0,North Melbourne Kangaroos,0.6,111.4,4.2,-1.0,6.0,5.0,0.4444444444444444,0,Essendon Bombers,0.4,96.0,-24.0,1.0,6.0,8.0,0.5263157894736842,0
Geelong Cats_West Coast Eagles_1987-06-13_12,1987-06-13,1987,12,GMHBA Stadium,17504.0,Geelong Cats,West Coast Eagles,91,85,6,False,HOME_WIN,6,1980,VIC,WA,1,Geelong Cats,0.6,99.2,-10.4,3.0,5.0,4.0,,0,West Coast Eagles,0.6,100.2,4.4,-1.0,7.0,5.0,0.0,1
Collingwood Magpies_Fitzroy Lions_1987-06-13_12,1987-06-13,1987,12,Victoria Park,17840.0,Collingwood Magpies,Fitzroy Lions,106,80,26,False,HOME_WIN,26,1980,VIC,VIC,0,Collingwood Magpies,0.2,88.6,-25.6,-2.0,5.0,11.0,0.4444444444444444,0,Fitzroy Lions,0.4,102.8,-5.4,-3.0,5.0,9.0,0.5263157894736842,0
Richmond Tigers_Western Bulldogs_1987-06-13_12,1987-06-13,1987,12,Waverley Park,16279.0,Richmond Tigers,Western Bulldogs,74,142,-68,False,AWAY_WIN,-68,1980,VIC,VIC,0,Richmond Tigers,0.2,112.6,-17.4,1.0,5.0,14.0,0.35294117647058826,0,Western Bulldogs,0.8,99.2,15.4,4.0,7.0,5.0,0.625,0
Carlton Blues_St Kilda Saints_1987-06-13_12,1987-06-13,1987,12,Princes Park,16238.0,Carlton Blues,St Kilda Saints,97,96,1,False,HOME_WIN,1,1980,VIC,VIC,0,Carlton Blues,1.0,133.2,52.0,5.0,5.0,1.0,0.8823529411764706,0,St Kilda Saints,0.4,107.4,-1.2,-3.0,7.0,13.0,0.125,0
Melbourne Demons_Sydney Swans_1987-06-13_12,1987-06-13,1987,12,Melbourne Cricket Ground,21696.0,Melbourne Demons,Sydney Swans,76,112,-36,False,AWAY_WIN,-36,1980,VIC,NSW,1,Melbourne Demons,0.4,103.6,-3.4,-1.0,5.0,9.0,0.35294117647058826,0,Sydney Swans,0.4,112.2,3.6,1.0,6.0,3.0,0.625,1
Brisbane Bears_Hawthorn Hawks_1987-06-14_12,1987-06-14,1987,12,People First Stadium,7284.0,Brisbane Bears,Hawthorn Hawks,70,165,-95,False,AWAY_WIN,-95,1980,QLD,VIC,1,Brisbane Bears,0.2,84.4,-38.4,-3.0,7.0,11.0,0.0,0,Hawthorn Hawks,0.8,131.6,46.2,4.0,8.0,2.0,,1
Fitzroy Lions_West Coast Eagles_1987-06-19_13,1987-06-19,1987,13,WACA,13540.0,West Coast Eagles,Fitzroy Lions,114,42,72,False,HOME_WIN,72,1980,WA,VIC,1,West Coast Eagles,0.4,101.0,-0.6,-2.0,6.0,7.0,1.0,0,Fitzroy Lions,0.2,87.0,-15.6,-4.0,6.0,9.0,,1
Carlton Blues_Richmond Tigers_1987-06-20_13,1987-06-20,1987,13,Melbourne Cricket Ground,15916.0,Richmond Tigers,Carlton Blues,27,43,-16,False,AWAY_WIN,-16,1980,VIC,VIC,0,Richmond Tigers,0.2,104.6,-26.4,-1.0,7.0,14.0,0.125,0,Carlton Blues,1.0,122.6,41.0,6.0,7.0,1.0,0.8823529411764706,0
Collingwood Magpies_North Melbourne Kangaroos_1987-06-20_13,1987-06-20,1987,13,Waverley Park,17613.0,Collingwood Magpies,North Melbourne Kangaroos,18,72,-54,False,AWAY_WIN,-54,1980,VIC,VIC,0,Collingwood Magpies,0.4,93.8,-11.2,1.0,7.0,9.0,0.625,0,North Melbourne Kangaroos,0.6,107.0,4.6,1.0,8.0,5.0,0.4117647058823529,0
Geelong Cats_Western Bulldogs_1987-06-20_13,1987-06-20,1987,13,Western Oval,15749.0,Western Bulldogs,Geelong Cats,89,50,39,False,HOME_WIN,39,1980,VIC,VIC,0,Western Bulldogs,1.0,110.0,35.8,5.0,7.0,5.0,0.6470588235294118,0,Geelong Cats,0.8,98.6,2.0,4.0,7.0,4.0,0.375,0
Brisbane Bears_Essendon Bombers_1987-06-20_13,1987-06-20,1987,13,Windy Hill,8724.0,Essendon Bombers,Brisbane Bears,64,27,37,False,HOME_WIN,37,1980,VIC,QLD,1,Essendon Bombers,0.4,82.0,-26.2,-1.0,8.0,8.0,,0,Brisbane Bears,0.2,86.0,-53.6,-4.0,6.0,12.0,0.0,1
Hawthorn Hawks_Melbourne Demons_1987-06-20_13,1987-06-20,1987,13,Princes Park,7631.0,Hawthorn Hawks,Melbourne Demons,44,57,-13,False,AWAY_WIN,-13,1980,VIC,VIC,0,Hawthorn Hawks,1.0,141.8,66.8,5.0,6.0,2.0,0.8235294117647058,0,Melbourne Demons,0.2,93.6,-19.8,-2.0,7.0,9.0,0.125,0
St Kilda Saints_Sydney Swans_1987-06-21_13,1987-06-21,1987,13,Sydney Cricket Ground,17760.0,Sydney Swans,St Kilda Saints,134,75,59,False,HOME_WIN,59,1980,NSW,VIC,1,Sydney Swans,0.4,110.2,9.2,2.0,8.0,3.0,0.75,0,St Kilda Saints,0.2,99.2,-6.0,-4.0,8.0,13.0,0.23529411764705882,1
